,DO_CONC_in,Hour,Date,DateTime,DO_SAT_in,DO_MAX_CONC_in,PPFD_hourly_sum_SIM,PPFD_hourly_sum_solarPy,Q_CMS,travel_time_HRS,area_M2,depth_M,T_air,t_water_daily,v_f,k600
172,5.650890485895688,3.0,1978-07-20,1978-07-20 04:00:00,61.07178971747359,9.252865377021823,0.0,0.0357707253455219,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
173,5.578105197987787,4.0,1978-07-20,1978-07-20 05:00:00,60.315781110967336,9.248168713467113,0.0,338.0072243442898,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
174,5.538300128647138,5.0,1978-07-20,1978-07-20 06:00:00,59.891453976177445,9.247229380756169,0.0,1002.0614510700756,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
175,5.530907765791548,6.0,1978-07-20,1978-07-20 07:00:00,59.84190627205322,9.242532717201454,0.0,1452.9763932526655,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
176,5.5529222592879055,7.0,1978-07-20,1978-07-20 08:00:00,60.09230762424791,9.240654051779568,0.0,1733.0238369270585,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
177,5.599370325821573,8.0,1978-07-20,1978-07-20 09:00:00,60.60727847209934,9.238775386357684,0.0,1907.2636937825232,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
178,5.663951752040592,9.0,1978-07-20,1978-07-20 10:00:00,61.32500956816565,9.235957388224852,0.0,2013.060774987178,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
179,5.739801759886528,10.0,1978-07-20,1978-07-20 11:00:00,62.17787506041466,9.23126072467014,0.0,2070.200995773398,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
180,5.820319193317099,11.0,1978-07-20,1978-07-20 12:00:00,63.08219565554574,9.226564061115424,0.0,2088.289539750997,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
181,5.912643678167569,12.0,1978-07-20,1978-07-20 13:00:00,64.11547057954368,9.221867397560713,0.0,2070.200995773398,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
182,5.997999405444309,13.0,1978-07-20,1978-07-20 14:00:00,65.06093139946222,9.219049399427885,3950.007864597251,2013.060774987178,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
183,6.069388423143508,14.0,1978-07-20,1978-07-20 15:00:00,65.83529559479486,9.219049399427885,523.1987704734944,1907.2636937825232,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
184,6.127283223795365,15.0,1978-07-20,1978-07-20 16:00:00,66.44297689008302,9.221867397560713,2237.282932536856,1733.0238369270585,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
185,6.171553831366528,16.0,1978-07-20,1978-07-20 17:00:00,66.92303809311954,9.221867397560713,1366.0866950146085,1452.9763932526655,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
186,6.201905022985368,17.0,1978-07-20,1978-07-20 18:00:00,67.25216006278558,9.221867397560713,107.21063160276736,1002.0614510700756,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
187,6.218228357793123,18.0,1978-07-20,1978-07-20 19:00:00,67.39484294049744,9.226564061115424,55.47848500561,338.0072243442898,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
188,6.220857283308635,19.0,1978-07-20,1978-07-20 20:00:00,67.38217591304361,9.232200057381084,0.0,0.0357707253455219,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
189,6.2107201948018105,20.0,1978-07-20,1978-07-20 21:00:00,67.23133165315332,9.23783605364674,0.0,0.0,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
190,6.189393277504669,21.0,1978-07-20,1978-07-20 22:00:00,66.95281096142944,9.24441138262334,0.0,0.0,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
191,6.159061791122888,22.0,1978-07-20,1978-07-20 23:00:00,66.5976365910595,9.248168713467113,0.0,0.0,499.0,36.77357057730397,35753740.841148525,2.429898674253121,,18.7,0.8309107621551965,1.8418776672564947
192,6.122404695616641,23.0,1978-07-21,1978-07-21 00:00:00,66.16766208250218,9.252865377021823,0.0,0.0,485.0,37.1240545917373,35509839.58364669,2.389944972544104,,18.3,0.8230662273176462,1.81424520468202
193,6.082422741385341,0.0,1978-07-21,1978-07-21 01:00:00,65.1927707454647,9.329903717596602,0.0,0.0,485.0,37.1240545917373,35509839.58364669,2.389944972544104,,18.3,0.8230662273176462,1.81424520468202
194,6.042233999798394,1.0,1978-07-21,1978-07-21 02:00:00,64.76201880199984,9.329903717596602,0.0,0.0,485.0,37.1240545917373,35509839.58364669,2.389944972544104,,18.3,0.8230662273176462,1.81424520468202
